"symbol","name","exchange","cik"
"AIG","AMER INTL GROUP","NYSE","0000005272"
"ANL","AMER LAND LEASE","NYSE","0000804138"
"XAA","AMER MUNI INCM","NYSE","902750"
"ACP","AMER REAL ESTATE","NYSE","0000813762"
"ARL","AMER REALTY INV","NYSE","0001102238"
"ARP","AMER REPRGRPHCS","NYSE","0001305168"
"ASI","AMER SAFETY INS","NYSE","0000783603"
"SLA","AMER SELECT PTFL","NYSE","908785"
"ASD","AMER STANDARD OR","NYSE","0000836102"
"ASP","AMER STRAT INCM","NYSE","878930"
"CSP","AMER STRATEGIC","NYSE","896161"
"BSP","AMER STRT INC II","NYSE","886984"
"AVD","AMER VANGUARD OR","NYSE","0000005981"
"AEE","AMEREN ORD","NYSE","0001002910"
"AFG","AMERICA FINL GP","NYSE","0001042046"
"AMX","AMERICA MOVIL AD","NYSE","0001129137"
"AEO","AMERICAN EAGLE O","NYSE","0000919012"
"AXP","AMERICAN EXPRESS","NYSE","0001003509"
"AFR","AMERICAN FINANCI","NYSE","0001193558"
"AFE","AMERICAN FINL SN","NYSE","1188708"
"AM","AMERICAN GREETIN","NYSE","0000005133"
"MRF","AMERICAN INCM","NYSE","838131"
"AOB","AMERICAN ORINTL","NYSE","0001090514"
"AMT","AMERICAN TOWER A","NYSE","0001053507"
"ACF","AMERICREDIT ORD","NYSE","0001002761"
"APU","AMERIGAS PART UN","NYSE","0000932628"
"AGP","AMERIGROUP ORD","NYSE","0001064863"
"AMP","AMERIPRISE FIN O","NYSE","0000820027"
"ABC","AMERISOURCEBERGN","NYSE","0001140859"
"AMN","AMERON INTL ORD","NYSE","0000790730"
"AME","AMETEK ORD","NYSE","0001037868"
"AHS","AMN HEALTHCARE O","NYSE","0001142750"
"AP","AMPCO PITTSBURGH","NYSE","0000006176"
"APH","AMPHENOL A ORD","NYSE","0000820313"
"AMR","AMR ORD","NYSE","0001038727"
"AAR","AMR PINES","NYSE","6201"
"AXR","AMREP ORD","NYSE","0000006207"
"AVZ","AMVESCAP ADR","NYSE","0000914208"
"APC","ANADARKO PETRO O","NYSE","0000773910"
"ADI","ANALOG DEVICES O","NYSE","0000006281"
"AKO.A","ANDINA ADR A","NYSE","1376879"
"AKO.B","ANDINA B ADR","NYSE","0000925261"
"AGL","ANGELICA ORD","NYSE","0001249690"
"AU","ANGLOGOLD ASHANT","NYSE","0001067428"
"BUD","ANHEUSER BUSCH O","NYSE","0000310569"
"AXE","ANIXTER INTL ORD","NYSE","0000052795"
"NLY","ANNALY CAPITAL M","NYSE","0001043219"
"ANN","ANNTAYLOR STORE","NYSE","0000874214"
"AHR","ANTHRACITE CAP O","NYSE","0001050112"
"ANH","ANWORTH MORTGAGE","NYSE","0001047884"
"ANZ","ANZ BANKING GRP","NYSE","0000859994"
"AOC","AON ORD","NYSE","0001162232"
"APA","APACHE ORD","NYSE","0000006769"
"ABI","APPLIED BIOSYSTE","NYSE","0000077551"
"AIT","APPLIED INDUS OR","NYSE","0000109563"
"AHG","APRIA HLTHCARE O","NYSE","0000882289"
"AIV","APT INV MNGMT OR","NYSE","0000922864"
"ATS","APT SATELLITE","NYSE","0001027229"
"ATR","APTARGROUP ORD","NYSE","0000896622"
"WTR","AQUA AMERICA ORD","NYSE","0000078128"
"ILD","AQUILA INC QUIBS","NYSE","66960"
"ILA","AQUILA ORD","NYSE","0001128032"
"ARA","ARACRUZ ADR","NYSE","0000883952"
"ARB","ARBITRON INC ORD","NYSE","0000109758"
"ABR","ARBOR REALTY","NYSE","0001253986"
"MT","ARCELOR MITTAL A","NYSE","0001041989"
"ARJ","ARCH CHEMICALS O","NYSE","0001072343"
"ACI","ARCH COAL ORD","NYSE","0001037676"
"ADM","ARCHER DANIELS O","NYSE","0000007084"
"ASN","ARCHSTONE-SMITH","NYSE","0001156826"
"ARD","ARENA RESOURCES","NYSE","0001123871"
"ATB","ARLINGTON TANKRS","NYSE","0001305507"
"AH","ARMOR HOLDINGS O","NYSE","0000845752"
"AWI","ARMSTRONG WORLD","NYSE","7431"
"ARW","ARROW ELECTRONIC","NYSE","0000007536"
"AJG","ARTHUR J GALLAG","NYSE","0000354190"
"ARM","ARVINMERITOR INC","NYSE","0001113256"
"ASA","ASA ORD","NYSE","0001001384"
"ABG","ASBURY AUTO GP O","NYSE","0001144980"
"AHT","ASHFORD HOSP ORD","NYSE","0001232582"
"ASH","ASHLAND ORD","NYSE","0001077237"
"APB","ASIA PACIFIC FD","NYSE","795618"
"SAT","ASIA SATELLI ADR","NYSE","0001015276"
"GRR","ASIA TIGERS FD","NYSE","912729"
"AHL","ASPEN INSU HLDGS","NYSE","0001267395"
"ALC","ASSISTED LIVING","NYSE","929994"
"AEC","ASSOC EST REALTY","NYSE","0000911635"
"AIZ","ASSURANT INC ORD","NYSE","0001267238"
"AGO","ASSURED GUARANTY","NYSE","0001273813"
"AF","ASTORIA FINANCL","NYSE","0000910322"
"AZN","ASTRAZENECA ADR","NYSE","0000901832"
"T","AT & T ORD","NYSE","0001003130"
"ATT","AT&T INC","NYSE","1140597"
"SBT","AT&T PINES 41","NYSE","732717"
"ATN","ATLAS ENERGY RES","NYSE","0000892147"
"AHD","ATLAS PIPELINE","NYSE","0001347219"
"APL","ATLAS PIPELINE O","NYSE","0001092914"
"ATO","ATMOS ENERGY ORD","NYSE","0000731802"
"ATW","ATWOOD OCEANICS","NYSE","0000008411"
"AUO","AU OPTRONICS ADR","NYSE","0001172494"
"ALV","AUTOLIV ORD","NYSE","0001034670"
"ADP","AUTOMATIC DATA O","NYSE","0000008670"
"AN","AUTONATION ORD","NYSE","0000350698"
"AZO","AUTOZONE ORD","NYSE","0000866787"
"AVB","AVALONBAY COMM O","NYSE","0000915912"
"AV","AVAYA ORD","NYSE","0001116521"
"AVR","AVENTINE RENEWAB","NYSE","0001295084"
"AVY","AVERY DENNISON O","NYSE","0000008818"
"CAR","AVIS BUDGET GROU","NYSE","0000723612"
"AVA","AVISTA ORD","NYSE","0001001679"
"AVT","AVNET ORD","NYSE","0000008858"
"AVP","AVON ORD","NYSE","0001203619"
"AVX","AVX CORP ORD","NYSE","0000859163"
"AXA","AXA SA ADR","NYSE","0000898427"
"AXS","AXIS CAP HOLDING","NYSE","0001214816"
"AZZ","AZZ ORD","NYSE","0001031008"
"BZ","BAIRNCO ORD","NYSE","0000350750"
"BHI","BAKER HUGHES ORD","NYSE","0000808362"
"BEZ","BALDOR ELECTRIC","NYSE","0000009342"
"BLL","BALL ORD","NYSE","0001005238"
"BYI","BALLY TECHNOLOGIES ORD","NYSE","0000002491"
"BFT","BALLY TOT FIT ORD","NYSE","770944"
"SAN","BANC SANTR CHILE","NYSE","0000931456"
"BBD","BANCO BRADESCO ADR REPSTG 1 PRF","NYSE","0001160330"
"BCH","BANCO DEL CHILE","NYSE","0001161125"
"BFR","BANCO FRANCES","NYSE","0000913059"
"BMA","BANCO MACRO ADR REP TEN CL B ORD SHS","NYSE","0001347426"
"STD","BANCO SANTNDR SA","NYSE","0000891478"
"CIB","BANCOLOMBIA ADR","NYSE","0001071371"
"BXS","BANCORPSOUTH ORD","NYSE","0001299939"
"BDG","BANDAG ORD","NYSE","0000009534"
"BDG.A","BANDAG ORDINARY A","NYSE","9534"
"IKJ","BANK AMER 6.5 NT","NYSE","0001238159"
"BNS","BANK NOVA SCOTIA ORD","NYSE","0000009631"
"IKR","BANK OF AMER 6%","NYSE","1227642"
"IKM","BANK OF AMER CP","NYSE","0001238159"
"BAC","BANK OF AMERICA ORD","NYSE","0001085917"
"BOH","BANK OF HAWAII ORD","NYSE","0000315080"
"BMO","BANK OF MONTREAL ORD","NYSE","0000927971"
"BK","BANK OF NEW YORK ORD","NYSE","0001179131"
"BBX","BANKATLANTIC A ORD","NYSE","0000921768"
"OIL","BARCLAYS BK IPATH NTS LNKD GS OIL IN","NYSE","1009404"
"GSP","BARCLAYS BK IPTH NTS 2036 LNKD GSCI","NYSE","858998"
"DJP","BARCLAYS BK IPTH NTS DUE 2036 LNK DJ","NYSE","1332596"
"INP","BARCLAYS IPATH MSCI INDIA RTRN INDX","NYSE","1133324"
"BCS","BARCLAYS PLC","NYSE","0000312069"
"BKS","BARNES & NOBLE ORD","NYSE","0000890491"
"B","BARNES GROUP ORD","NYSE","0001045560"
"BRL","BARR PHARM ORD","NYSE","0000010081"
"ABX","BARRICK GOLD ORD","NYSE","0000756894"
"BF","BASF AKTIEN","NYSE","0001024148"
"BAS","BASIC ENERGY SERVICES ORD","NYSE","0001109189"
"BOL","BAUSCH & LOMB ORD","NYSE","0000010427"
"BAX","BAXTER INTL ORD","NYSE","0000010456"
"BAY","BAYER AKTIEN ADR","NYSE","0001144145"
"BTE","BAYTEX ENERGY UNT","NYSE","1299911"
"BBT","BB&T ORD","NYSE","0001166884"
"BCE","BCE ORD","NYSE","0001159987"
"BSC","BEAR STEARNS ORD","NYSE","0001062592"
"TZF","BEAR STN DEP IBM","NYSE","1116350"
"BE","BEARINGPOINT ORD","NYSE","0001113247"
"BZH","BEAZER HOMES ORD","NYSE","0000915840"
"BEC","BECKMAN COULTER ORD","NYSE","0000840467"
"BDX","BECTON DICKINSON ORD","NYSE","0000010795"
"BDC","BELDEN CDT ORD","NYSE","0000913142"
"BLC","BELO ORD","NYSE","0001205790"
"BMS","BEMIS ORD","NYSE","0000011199"
"BHE","BENCHMARK ELECT ORD","NYSE","0000863436"
"BNG","BENETTON GROUP","NYSE","0000849314"
"BNT","BENTLEY PHARM ORD","NYSE","0000821616"
"BRK.A","BERKSHIRE HATHA A ORD","NYSE","1067983"
"BRK.B","BERKSHIRE HATHA B ORD","NYSE","1067983"
"BRY","BERRY PETROLEUM ORDINARY A","NYSE","0000778438"
"BBY","BEST BUY ORD","NYSE","0000764478"
"BRG","BG GROUP ADR","NYSE","0000805260"
"BHP","BHP BILLITON ADR","NYSE","0000811809"
"BBL","BHP BILLITON PLC","NYSE","1171264"
"BIG","BIG LOTS ORD","NYSE","0000768835"
"BBG","BILL BARRETT ORD","NYSE","0001172139"
"BMR","BIOMED REALTY ORD","NYSE","0001289236"
"BVF","BIOVAIL ORD","NYSE","0001108349"
"BSG","BISYS GROUP ORD","NYSE","0000883587"
"BJS","BJ SERVICES ORD","NYSE","0000864328"
"BJ","BJS WHOLESALE ORD","NYSE","0001037461"
"BDK","BLACK & DECKER ORD","NYSE","0000012355"
"BKH","BLACK HILLS ORD","NYSE","0001130464"
"HIS","BLACKRCK HI INCM","NYSE","0001316360"
"BFK","BLACKRCK MUN INC","NYSE","1137393"
"APX","BLACKROCK APEX MUNICIPAL CF","NYSE","817998"
"BFZ","BLACKROCK CA","NYSE","1137391"
"BZA","BLACKROCK CA MUN","NYSE","1169027"
"CII","BLACKROCK CAPITAL AND INCOME STRT CF","NYSE","1278895"
"COY","BLACKROCK CORPORATE HIGH YIELD CF","NYSE","900724"
"HYV","BLACKROCK CORPORATE HIGH YIELD V CF","NYSE","1160469"
"HYT","BLACKROCK CORPORATE HIGH YIELD VI CF","NYSE","1049549"
"CYE","BLACKROCK CORPRTE HIGH YLD III CF","NYSE","1049549"
"DSU","BLACKROCK DEBT STRATEGIES CF","NYSE","1051003"
"BDV","BLACKROCK DI TST","NYSE","1265316"
"DVF","BLACKROCK DIVERSIFIED INCOME STRT CF","NYSE","1303649"
"BDJ","BLACKROCK EN TR","NYSE","1332283"
"EEF","BLACKROCK ENHANCED EQUITY YIELD CF","NYSE","1318906"
"EGF","BLACKROCK ENHANCED GOVERNMENT CF","NYSE","1336050"
"ECV","BLACKROCK ENHCD EQTY YIELD & PRE CF","NYSE","1323785"
"BIE","BLACKROCK FL MUN","NYSE","1169028"
"FRA","BLACKROCK FLOAT RATE INC CF","NYSE","1259708"
"FRB","BLACKROCK FLOAT RATE INCM II CF","NYSE","1269143"
"BBF","BLACKROCK FLORIDA MUNICIPAL INCM CF","NYSE","1137392"
"BOE","BLACKROCK GL TR","NYSE","1320375"
"BFD","BLACKROCK GLOBAL EQUITY INCOME ETF","NYSE","1386369"
"BKT","BLACKROCK INC TR","NYSE","832327"
"BMT","BLACKROCK INSRD","NYSE","882346"
"BKN","BLACKROCK INV","NYSE","894242"
"BTA","BLACKROCK LG ADV","NYSE","1343793"
"MUI","BLACKROCK MUNI INTERM DUR CF","NYSE","1232860"
"MNE","BLACKROCK MUNI NEWYORK INTERM DUR CF","NYSE","1232863"
"MUA","BLACKROCK MUNIASSETS CF","NYSE","901243"
"BBK","BLACKROCK MUNICL","NYSE","1167467"
"MEN","BLACKROCK MUNIENHANCED CF","NYSE","844172"
"MUC","BLACKROCK MUNIHLDG CALIFORNI INS ETF","NYSE","1051004"
"MHN","BLACKROCK MUNIHLDG NEW YORK INSRD CF","NYSE","1038186"
"MUJ","BLACKROCK MUNIHLDG NEWJERSEY INSD CF","NYSE","1068279"
"MFL","BLACKROCK MUNIHLDGS FLORIDA INSD CF","NYSE","0001045126"
"MUE","BLACKROCK MUNIHLDGS INSD II CF","NYSE","1071899"
"MHD","BLACKROCK MUNIHOLDINGS CF","NYSE","1034665"
"MUH","BLACKROCK MUNIHOLDINGS II CF","NYSE","1038190"
"MUS","BLACKROCK MUNIHOLDINGS INSURED CF","NYSE","0001034665"
"MVT","BLACKROCK MUNIVEST II CF","NYSE","897269"
"MYC","BLACKROCK MUNIYIELD CALIFORNIA CF","NYSE","882152"
"MYD","BLACKROCK MUNIYIELD CF","NYSE","879361"
"MYF","BLACKROCK MUNIYIELD FLORIDA CF","NYSE","882153"
"MFT","BLACKROCK MUNIYIELD FLORIDA INSRD CF","NYSE","891188"
"MYI","BLACKROCK MUNIYIELD INSD CF","NYSE","883412"
"MYJ","BLACKROCK MUNIYIELD NEWJERSEY CF","NYSE","884216"
"MYM","BLACKROCK MUNIYLD MICHIGAN INSD CF","NYSE","882151"
"MIY","BLACKROCK MUNIYLD MICHIGAN INSRD CF","NYSE","890393"
"MJI","BLACKROCK MUNIYLD NEW JERSEY INSD CF","NYSE","891037"
"MYN","BLACKROCK MUNIYLD NEWYORK INSD CF","NYSE","882150"
"MPA","BLACKROCK MUNIYLD PENNSYLVANIA CF","NYSE","891038"
"MQY","BLACKROCK MUNIYLD QUALITY FUND CF","NYSE","890196"
"MQT","BLACKROCK MUNIYLD QUALITY FUND II CF","NYSE","887394"
"BNJ","BLACKROCK NJ","NYSE","1137440"
"BNY","BLACKROCK NY","NYSE","1137390"
"BQH","BLACKROCK NY MUN","NYSE","1167470"
"BLK","BLACKROCK ORD","NYSE","0001060021"
"BPP","BLACKROCK PREF","NYSE","1213169"
"BTZ","BLACKROCK PREFERRED & EQUITY ADV ORD","NYSE","1379384"
"PSW","BLACKROCK PRFD & CORPT INCM STRT CF","NYSE","1229876"
"PSY","BLACKROCK PRFD INCM STRT CF","NYSE","1215664"
"BCF","BLACKROCK REAL ASSET EQUITY ETF","NYSE","0000718916"
"ARK","BLACKROCK SENIOR HIGH INCOME CF","NYSE","896665"
"BHD","BLACKROCK STR BD","NYSE","1165216"
"BDT","BLACKROCK STR DV","NYSE","1277350"
"BWC","BLACKROCK WLD TR","NYSE","0001229749"
"BJZ","BLKRCK CA 2018","NYSE","1159038"
"BCK","BLKRCK CA INS","NYSE","1181027"
"BHK","BLKRCK CORE BD","NYSE","1160864"
"BAF","BLKRCK FL INS","NYSE","1181026"
"BGT","BLKRCK GLB FL TR","NYSE","1287480"
"BHY","BLKRCK HI YLD","NYSE","1068234"
"BYM","BLKRCK INS MUNI","NYSE","1181187"
"BPK","BLKRCK MUN 2018","NYSE","1159040"
"BSD","BLKRCK MUNI TR","NYSE","0001089094"
"BLH","BLKRCK NY 2018","NYSE","1159039"
"BSE","BLKRCK NY INS","NYSE","1181024"
"BFC","BLKRK CA 2008","NYSE","890514"
"BRF","BLKRK FL 2008","NYSE","890518"
"BFO","BLKRK FL MUN2020","NYSE","1181249"
"BNA","BLKRK INCM OPPTY","NYSE","880280"
"BLW","BLKRK LT DR INC","NYSE","1233681"
"BRM","BLKRK MUN 2008","NYSE","889430"
"BKK","BLKRK MUN2020","NYSE","1181250"
"BLN","BLKRK NY 2008","NYSE","890519"
"BME","BLKROCK HLTH SCI","NYSE","1314966"
"BBI.B","BLOCKBUSTER B ORD","NYSE","1085734"
"BBI","BLOCKBUSTER ORDINARY A","NYSE","0001085734"
"BLT","BLOUNT INTL ORD","NYSE","0001001606"
"BGR","BLRK GLB EN RESC","NYSE","1306550"
"BSI","BLUE SQR ISRAEL","NYSE","0001016837"
"BLU","BLUECHIP VALUE","NYSE","810439"
"BXG","BLUEGREEN ORD","NYSE","0001218320"
"BXC","BLUELINX ORD","NYSE","0001301787"
"BTH","BLYTH ORD","NYSE","0001013947"
"BMC","BMC SOFTWARE ORD","NYSE","0000835729"
"ITU","BO ITAU HLDG FIN ADR","NYSE","0001132597"
"IKL","BOA 5.5% INTNTS","NYSE","1200389"
"BWP","BOARDWALK PIPELINE PARTNERS UNT","NYSE","0001336047"
"BA","BOEING ORD","NYSE","0001223659"
"BDE","BOIS D ARC ENERGY ORD","NYSE","0001022844"
"BBA","BOMBAY ORD","NYSE","0000096287"
"BGP","BORDERS GROUP ORD","NYSE","0000940510"
"BWA","BORG WARNER ORD","NYSE","0000908255"
"SAM","BOSTON BEER","NYSE","0000949870"
"BXP","BOSTON PPTY ORD","NYSE","0001037540"
"BSX","BOSTON SCIENT ORD","NYSE","0000885725"
"BIF","BOULDER GRTH&INM","NYSE","0000102426"
"BTF","BOULDER TOT RET","NYSE","895422"
"BOW","BOWATER ORD","NYSE","0000743368"
"BNE","BOWNE & CO INC ORD","NYSE","0000013610"
"BYD","BOYD GAMING ORD","NYSE","0000906553"
"BP","BP ADR","NYSE","0000313807"
"BPT","BP PRUDHOE BAY UNT","NYSE","0000850033"
"BDY","BRADLEY PHARMACEUTICALS ORD.","NYSE","0000864268"
"BRC","BRADY CORP","NYSE","0000746598"
"BDN","BRANDYWINE ORD","NYSE","0001060386"
"BTM","BRASIL TELCOM SA","NYSE","0001160846"
"BAK","BRASKEM SA","NYSE","1117171"
"BRP","BRASL TELCOM ADR","NYSE","0001072797"
"BRE","BRE PROPERTY ORDINARY A","NYSE","0001011174"
"BGG","BRIGGS STRATTON ORD","NYSE","0000014195"
"CBA","BRILLIANCE","NYSE","0000891765"
"EAT","BRINKER INTL ORD","NYSE","0000703351"
"BCO","BRINKS ORD","NYSE","0000078890"
"BMY","BRISTOL MYERS ORD","NYSE","0000014272"
"BRW","BRISTOL WEST","NYSE","0001272957"
"BRS","BRISTOW GROUP ORD","NYSE","0000073887"
"BAB","BRITISH AIRWAYS ADR","NYSE","0000809023"
"BSY","BRITSH SKY BROAD","NYSE","0000932789"
"BR","BROADRIDGE FINANCIAL SOLNS ORD","NYSE","0000833320"
"BKD","BROOKDALE SENIOR","NYSE","0001332349"
"BAM","BROOKFIELD ASSET MANAGEMENT A ORD","NYSE","0001001085"
"BHS","BROOKFIELD HOMES ORD","NYSE","0001202157"
"BPO","BROOKFIELD PROP ORD","NYSE","0001085359"
"BRO","BROWN & BROWN ORD","NYSE","0000079282"
"BF.A","BROWN FORMAN A ORD","NYSE","14693"
"BF.B","BROWN FORMAN B ORD","NYSE","14693"
"BWS","BROWN SHOE ORD","NYSE","0000014707"
"BRT","BRT REALTY TRUST ORD","NYSE","0000014846"
"BC","BRUNSWICK ORD","NYSE","0000014930"
"BW","BRUSH ENGINEERED ORD","NYSE","0001104657"
"TZK","BS DEP FORD MTR","NYSE","0001137051"
"BT","BT GROUP PLC","NYSE","0000756620"
"BGH","BUCKEYE GP HLDGS","NYSE","0001359055"
"BPL","BUCKEYE PARTNERS","NYSE","0000805022"
"BKI","BUCKEYE TECH ORD","NYSE","0000899597"
"BVN","BUENAVENTURA ADR B","NYSE","0001005315"
"BBW","BUILD A BEAR WRK ORD","NYSE","0001113809"
"BLG","BUILDING MATERIALS HOLDING ORD","NYSE","0001046356"
"BG","BUNGE ORD","NYSE","0001144519"
"BNL","BUNZL PLC","NYSE","0001072397"
"BKC","BURGER KING HOLDINGS ORD","NYSE","0001352801"
"BNI","BURLINGTON NORTH ORD","NYSE","0000015511"
"BCR","C R BARD ORD","NYSE","0000009892"
"CHP","C&D TECHNOLOGIES ORD","NYSE","0000808064"
"RWF","C&S WLDWIDE RLTY","NYSE","1294178"
"CA","CA ORD","NYSE","0000356028"
"CWT","CA WATER SVC GP ORD","NYSE","0001035201"
"GYA","CABCO TRUST GOLDMN 6% DEBT","NYSE","1182428"
"CAB","CABELAS ORD","NYSE","0001267130"
"CVC","CABLEVISION ORD","NYSE","0001053112"
"COG","CABOT OIL & GAS ORD","NYSE","0000858470"
"CBT","CABOT ORD","NYSE","0001016683"
"CAI","CACI INTL ORD","NYSE","0000016058"
"CSG","CADBURY SCHWEPP","NYSE","0000744473"
"CGT","CAE ORD","NYSE","0001173382"
"DVR","CAL DIVE INTERNATIONAL ORD","NYSE","0001364100"
"CHY","CALAMOS CONV FD","NYSE","1222719"
"CHI","CALAMOS CONV OPP","NYSE","1171471"
"CGO","CALAMOS GBL FD","NYSE","1285650"
"CSQ","CALAMOS STR TTL","NYSE","1275214"
"CCC","CALGON CARBON ORD","NYSE","0000812701"
"ELY","CALLAWAY GOLF ORD","NYSE","0000837465"
"CPE","CALLON PETE ORD","NYSE","0000928022"
"CBM","CAMBREX ORD","NYSE","0000820081"
"CPT","CAMDEN PROPERTY","NYSE","0000906345"
"CCJ","CAMECO ORD","NYSE","0001009001"
"CAM","CAMERON INTERNATIONAL ORD","NYSE","0000941548"
"CPB","CAMPBELL SOUP ORD","NYSE","0000016732"
"CNE","CANETIC RESOURCES TRUST UNT","NYSE","0000795255"
"CAJ","CANON ADR","NYSE","0000016988"
"CMN","CANTEL MEDICAL ORD","NYSE","0000019446"
"VNT","CANTV ADR D","NYSE","0001025862"
"CWG","CANWEST GLOBAL ORD","NYSE","0001003565"
"CSU","CAP SENR LIVING ORD","NYSE","0001043000"
"LSE","CAPITAL LEASE FD","NYSE","0001057689"
"COF","CAPITAL ONE FNCL ORD","NYSE","0000927628"
"CT","CAPITAL TR MD","NYSE","0001061630"
"CSE","CAPITALSOURCE ORD","NYSE","0001241199"
"CBC","CAPITOL BANCORP ORD","NYSE","0000840264"
"CMO","CAPSTEAD ORD","NYSE","0000766701"
"CRR","CARBO CERAMIC ORD","NYSE","0001009672"
"CAH","CARDINAL HEALTH ORD","NYSE","0000721371"
"CSL","CARLISLE ORD","NYSE","0001345170"
"KMX","CARMAX ORD","NYSE","0001170010"
"CCL","CARNIVAL A ORD","NYSE","0001125259"
"CUK","CARNIVAL PLC ADR","NYSE","0001125259"
"CG","CAROLINA GROUP ORD","NYSE","0000060086"
"CRS","CARPENTER TECH ORD","NYSE","0000017843"
"CSV","CARRIAGE SVCS ORD","NYSE","0001016281"
"CRI","CARTERS ORD","NYSE","0001060822"
"CGC","CASCADE NAT GAS ORD","NYSE","0000018072"
"CAE","CASCADE ORD","NYSE","0001023844"
"CSH","CASH AMER INV ORD","NYSE","0000807884"
"POS","CATALINA MKTG ORD","NYSE","0000883977"
"CAT","CATERPILLAR ORD","NYSE","0001324873"
"CTR","CATO ORDINARY A","NYSE","0000018255"
"CBG","CB RICHARD ELLIS ORD","NYSE","0001138118"
"CBZ","CBIZ ORD","NYSE","0001071570"
"CBL","CBL & ASSOCIATES ORD","NYSE","0000910612"
"BOT","CBOT HLDGS A ORD","NYSE","0001161448"
"CBF","CBRE REALTY FIN ORD","NYSE","0001330969"
"RBV","CBS 7.25% NTS","NYSE","1065002"
"CBS.A","CBS A ORD","NYSE","813828"
"CBS","CBS B ORD","NYSE","0000813828"
"CPV","CBS CORPORATION","NYSE","0001056218"
"CDI","CDI ORD","NYSE","0000018396"
"CM","CDN IMPERIAL BK","NYSE","0001045520"
"CNQ","CDN NAT RSC ORD","NYSE","0001017413"
"CNI","CDN NATL RAILWAY ORD","NYSE","0000016868"
"CP","CDN PAC RAILWY ORD","NYSE","0000016875"
"CEC","CEC ENTERTAINMNT ORD","NYSE","0000813920"
"FUN","CEDAR FAIR LP","NYSE","0000811532"
"CDR","CEDAR SHOPPING ORD","NYSE","0000761648"
"CE","CELANESE ORD","NYSE","0001306830"
"CRA","CELERA GROUP ORD","NYSE","0000077551"
"CLS","CELESTICA ORD","NYSE","0001030894"
"CEL","CELLCOM ISRAEL ORD","NYSE","0001089695"
"CX","CEMEX SAB ADR","NYSE","0001076378"
"CV","CENT VT PUB SVC ORD","NYSE","0000018808"
"CNC","CENTENE ORD","NYSE","0001071739"
"CHC","CENTERLINE HOLDING ORD","NYSE","0001043325"
"CNP","CENTERPNT ENERGY ORD","NYSE","0001130310"
"CTX","CENTEX ORD","NYSE","0001315288"
"CPF","CENTRAL PACIFIC FINCL ORD","NYSE","0000701347"
"CPC","CENTRAL PARKING ORD","NYSE","0000949298"
"CTL","CENTURYTEL ORD","NYSE","0000018926"
"CVO","CENVEO ORD","NYSE","0000920321"
"CEN","CERIDIAN ORD","NYSE","0001124887"
"CU","CERVECERIAS","NYSE","881636"
"CF","CF INDUSTRIES ORD","NYSE","0001324404"
"CGV","CGG VERITAS ADR REPSTG 1/5 OF ORD","NYSE","28866"
"GIB","CGI GROUP","NYSE","0001061574"
"CHG","CH ENERGY GROUP ORD","NYSE","0001061393"
"CHB","CHAMPION ENTR ORD","NYSE","0000814068"
"CWF","CHARTWELL DIV","NYSE","0001059213"
"FLI","CHC HELICOPTER","NYSE","0000903124"
"CKP","CHECKPOINT SYS ORD","NYSE","0000215419"
"CHE","CHEMED ORD","NYSE","0000019584"
"CEM","CHEMTURA ORDINARY.","NYSE","0001091862"
"CHK","CHESAPEAKE ENER ORD","NYSE","0001064204"
"CSK","CHESAPEAKE ORD","NYSE","0000019731"
"CPK","CHESAPEAKE UTILS ORD","NYSE","0000019745"
"CVX","CHEVRON ORD","NYSE","0000093410"
"CBI","CHGO BRIDGE ADR","NYSE","0001027884"
"CME","CHICAGO MERCANTL ORD","NYSE","0001156375"
"CHS","CHICOS FAS ORD","NYSE","0000897429"
"CEA","CHINA EAST AIR ADR","NYSE","0001030475"
"CHN","CHINA FUND INC","NYSE","0001342419"
"LFC","CHINA LIFE INSURANCE ADR","NYSE","0001268896"
"CHL","CHINA MOBILE ADR","NYSE","0001117795"
"CN","CHINA NETCOM ADR","NYSE","0000717216"
"SNP","CHINA PETROLEUM ADR H","NYSE","0001123658"
"ZNH","CHINA SOUTH AIRLINE ADR REP 50 H ORD","NYSE","0001041668"
"CHA","CHINA TELECOM ADR","NYSE","0001191255"
"CHU","CHINA UNICOM ADR","NYSE","0001113866"
"CYD","CHINA YUCHAI ORD","NYSE","0000932695"
"CMG.B","CHIPOTLE MEXICAN B ORD","NYSE","1058090"
"CMG","CHIPOTLE MEXICAN GRILL ORD","NYSE","0001058090"
"CQB","CHIQUITA BRANDS ORD","NYSE","0000101063"
"CHZ","CHITTENDEN ORD","NYSE","0000200138"
"CHH","CHOICE HOTELS ORD","NYSE","0001046311"
"CPS","CHOICEPOINT ORD","NYSE","0001040596"
"CBK","CHRIS & BANKS ORD","NYSE","0000883943"
"CRL","CHRLS RIVER LABS ORD","NYSE","0001100682"
"CB","CHUBB ORD","NYSE","0001144771"
"CHT","CHUNGHWA TELECOM ADR","NYSE","0001132924"
"CHD","CHURCH & DWIGHT ORD","NYSE","0000313927"
"CSB","CIBA SPECL CHEM","NYSE","0001035497"
"CBR","CIBER ORD","NYSE","0000918581"
"CI","CIGNA ORD","NYSE","0000701221"
"XEC","CIMAREX ENERGY ORD","NYSE","0001168054"
"CBB","CINCINNATI BELL ORD","NYSE","0000716133"
"CNK","CINEMARK HOLDINGS ORD","NYSE","0001385280"
"CIR","CIRCOR INTL ORD","NYSE","0001091883"
