"name","symbol","CIK"
"ALLIED CAPITAL","ALD",NULL
"ALLIED DOMECQ ADR","AED",NULL
"ALLIED IRISH BKS ADR","AIB",NULL
"ALLIED WASTE IND","AW",NULL
"ALLMERICA FINL","AFC",NULL
"ALLMERICA SEC TR","ALM",NULL
"ALLSTATE","ALL",NULL
"ALLTEL","AT",NULL
"ALLTEL CP UN","AYZ",NULL
"ALPHARMA STK A","ALO",NULL
"ALSTOM ADR","ALS",NULL
"ALTANA AG ADR","AAA",NULL
"ALUMINA ADR","AWC",NULL
"AM ELEC POWER","AEP",NULL
"AM RESIDENTIAL","INV",NULL
"AM STATES WATER","AWR","0001056903"
"AMB PROPERTY","AMB","0001045609"
"AMBAC FINL GRP","ABK",NULL
"AMBAC FINL GRP","AKB",NULL
"AMBAC FINL GRP DEB","AFK",NULL
"AMBEV ADR REP PR","ABV.C",NULL
"AMCAST INDU","AIZ","0001267238"
"AMCOL INTL","ACO",NULL
"AMDOCS","DOX",NULL
"AMER AXLE & MANU","AXL","0001062231"
"AMER GREETINGS STK A","AM",NULL
"AMER INTL GROUP","AIG",NULL
"AMER ITALIAN STK A","PLB",NULL
"AMER LAND LEASE","ANL",NULL
"AMER MED SEC","AMZ",NULL
"AMER MUNI INCM","XAA",NULL
"AMER MUNI TERM TRUST III STK F","CXT",NULL
"AMER REAL ESTATE ADR UN","ACP",NULL
"AMER REALTY INV","ARL","0001102238"
"AMER SAFETY INS","ASI",NULL
"AMER SEL PORT","SLA",NULL
"AMER STANDARD","ASD",NULL
"AMER STRAT INCM PORT II STK FD","BSP",NULL
"AMER STRAT INCOME PORT STK FD","ASP",NULL
"AMER STRATEGIC","CSP",NULL
"AMER WATER","AWK",NULL
"AMER WEST HLD STK B","AWA",NULL
"AMERADA HESS","AHC",NULL
"AMEREN","AEE","0001002910"
"AMERICA FINL GP","AFG","0001042046"
"AMERICA MOVIL ADR L","AMX",NULL
"AMERICAN EXPRESS","AXP",NULL
"AMERICAN INCOME FUND STK FD","MRF",NULL
"AMERICAN RETIRE","ACR",NULL
"AMERICAN TOWER STK A","AMT",NULL
"AMERICREDIT","ACF",NULL
"AMERIGAS PART STK UN","APU",NULL
"AMERIGROUP","AGP","0001064863"
"AMERISOURCEBERGN","ABC",NULL
"AMERON INTL","AMN",NULL
"AMERSHAM PLC ADR","AHM","0001256536"
"AMERUS GROUP CO","AMH","0001051717"
"AMETEK","AME","0001037868"
"AMLI RESIDENTIAL","AML",NULL
"AMN HEALTHCARE","AHS","0001142750"
"AMPCO PITTSBURGH","AP",NULL
"AMPHENOL STK A","APH",NULL
"AMR","AMR",NULL
"AMR PINES","AAR",NULL
"AMREP","AXR",NULL
"AMSOUTH BANCORP","ASO","0000003133"
"AMVESCAP ADR","AVZ",NULL
"ANADARKO PETRO","APC",NULL
"ANALOG DEVICES","ADI",NULL
"ANDINA ADR A","AKO.A",NULL
"ANDINA ADR B","AKO.B",NULL
"ANGELICA","AGL",NULL
"ANGLOGOLD ADR","AU",NULL
"ANHEUSER BUSCH","BUD","0000310569"
"ANIXTER INTL","AXE",NULL
"ANNALY MORTGAGE","NLY","0001043219"
"ANNTAYLOR STORE","ANN",NULL
"ANNUITY LIFE RE","ANR","0001310243"
"ANTEON INTL","ANT",NULL
"ANTHEM","ATH",NULL
"ANTHEM INC UTS","ATV",NULL
"ANTHRACITE CAP","AHR","0001050112"
"ANZ BANKING GRP ADR","ANZ",NULL
"AO TATNEFT ADR","TNT",NULL
"AOL TIME WARNER","AOL",NULL
"AON","AOC",NULL
"APACHE","APA",NULL
"APEX MUNICIPAL FD","APX",NULL
"APOGENT TECH","AOT",NULL
"APPALACHIAN PWR NT DEB A","AJB",NULL
"APPALACHIAN PWR NT DEB B","AJC",NULL
"APPLICA","APN","0000217084"
"APPLIED BIOSYS TRK","ABI",NULL
"APPLIED INDUS","AIT",NULL
"APRIA HLTHCARE","AHG",NULL
"APT INV MNGMT","AIV",NULL
"APT SATELLITE ADR","ATS",NULL
"APTARGROUP","ATR",NULL
"AQUILA","ILA",NULL
"AQUILA 7.875% QUIBS SR NT DEB","ILD",NULL
"ARACRUZ ADR","ARA",NULL
"ARAMARK WRLDWD STK B","RMK",NULL
"ARBITRON INC","ARB","0000109758"
"ARCH CHEMICALS","ARJ","0001072343"
"ARCH COAL","ACI","0001037676"
"ARCHER DANIELS","ADM",NULL
"ARCHSTONE COMM","ASN","0001156826"
"ARDEN REALTY","ARI","0001013794"
"ARGOSY GAMING","AGY",NULL
"ARMOR HOLDINGS","AH",NULL
"ARROW ELECTRONIC","ARW",NULL
"ARTHUR J GALLAG","AJG",NULL
"ARVINMERITOR INC","ARM",NULL
"ASA","ASA",NULL
"ASBURY AUTO GP","ABG","0001144980"
"ASHANTI GOLD ADR","ASL",NULL
"ASHLAND","ASH",NULL
"ASIA PACIFIC FD","APB",NULL
"ASIA SATELLITE ADR","SAT",NULL
"ASIA TIGERS STK FD","GRR",NULL
"ASIA TIGERS WD","GRR.W",NULL
"ASSOC EST REALTY","AEC",NULL
"ASTORIA FINANCL","AF",NULL
"ASTRAZENECA ADR","AZN",NULL
"AT&T CAPITAL PINES","CIC",NULL
"AT&T CAPITAL PINES","CIP",NULL
"AT&T CORP","T","0001003130"
"AT&T WIRELESS","AWE",NULL
"ATALANTA SOSNOFF","ATL",NULL
"ATLAS AIR WW","CGO",NULL
"ATMOS ENERGY","ATO",NULL
"ATWOOD OCEANICS","ATW",NULL
"AU OPTRONICS ADR","AUO",NULL
"AURORA FOODS","AOR",NULL
"AUTOLIV","ALV","0001034670"
"AUTOMATIC DATA","ADP",NULL
"AUTONATION","AN",NULL
"AUTOZONE","AZO",NULL
"AVALONBAY COMM","AVB",NULL
"AVAYA","AV",NULL
"AVENTIS ADR","AVE",NULL
"AVERY DENNISON","AVY",NULL
"AVIALL","AVL",NULL
"AVISTA","AVA",NULL
"AVNET","AVT",NULL
"AVON","AVP",NULL
"AVX CORP","AVX",NULL
"AXA SA ADR","AXA",NULL
"AZTAR","AZR",NULL
"AZZ","AZZ",NULL
"B SKY B ADR","BSY",NULL
"B&H OCEAN","BHO",NULL
"BAIRNCO","BZ",NULL
"BAKER HUGHES","BHI",NULL
"BALDOR ELECTRIC","BEZ",NULL
"BALL","BLL",NULL
"BALLY TOT FIT","BFT",NULL
"BANCO BRADESCO ADR REP PR","BBD",NULL
"BANCO COM ADR","BPC",NULL
"BANCO DE CHILE ADR F","BCH",NULL
"BANCO LATINOAMER STK E","BLX",NULL
"BANCO SANTANDER ADR","SAN",NULL
"BANCOLOMBIA ADR REP PR","CIB",NULL
"BANCORPSOUTH","BXS",NULL
"BANDAG","BDG",NULL
"BANDAG STK A","BDG.A",NULL
"BANK NOVA SCOTIA","BNS",NULL
"BANK OF AMERICA","BAC",NULL
"BANK OF HAWAII","BOH",NULL
"BANK OF IRELAND ADR","IRE",NULL
"BANK OF MONTREAL","BMO",NULL
"BANK OF NEW YORK","BK",NULL
"BANK ONE","ONE",NULL
"BANKATLANTIC STK A","BBX",NULL
"BANKNORTH GROUP","BNK",NULL
"BANTA","BN",NULL
"BARCLAYS ADR","BCS",NULL
"BARNES & NOBLE","BKS",NULL
"BARNES GROUP","B","0001045560"
"BARR LABS","BRL",NULL
"BARRICK GOLD","ABX",NULL
"BASF ADR","BF",NULL
"BAUSCH & LOMB","BOL",NULL
"BAXTER INTL","BAX","0000010456"
"BAY VIEW CAPITAL","BVC",NULL
"BAY VIEW CAPTL I","BVS",NULL
"BAYER AKTIEN ADR","BAY",NULL
"BB&T","BBT",NULL
"BBV BANCO BHIF ADR","BB",NULL
"BBVA BANCO FRAN ADR","BFR",NULL
"BCE","BCE",NULL
"BEAR STEARNS","BSC",NULL
"BEAR STEARNS DEP 7 1/8 1.12.95","TZG",NULL
"BEAR STEARNS DEP DEB","TZI",NULL
"BEAR STEARNS DEP IBM STK PR","TZF",NULL
"BEAR STEARNS DEP TR CERT DEB","TZE",NULL
"BEAR STEARNS FORD 7.7% TRUCS D","TZK",NULL
"BEARINGPOINT","BE",NULL
"BEAZER HOMES","BZH",NULL
"BECKMAN COULTER","BEC",NULL
"BECTON DICKINSON","BDX",NULL
"BEDFD PROPERTY","BED",NULL
"BELDEN","BWC",NULL
"BELLSOUTH","BLS",NULL
"BELLSOUTH CAP QUIBS DEB","BLB",NULL
"BELO","BLC",NULL
"BEMIS","BMS","0000011199"
"BENCHMARK ELECT","BHE",NULL
"BENETTON GROUP ADR","BNG",NULL
"BERKLEY","BER","0000011544"
"BERKSHIRE HATHA STK A","BRK.A",NULL
"BERKSHIRE HATHA STK B","BRK.B",NULL
"BERRY PETROLEUM STK A","BRY",NULL
"BEST BUY","BBY",NULL
"BEVERLY ENTER","BEV",NULL
"BG GROUP ADR","BRG",NULL
"BIG LOTS","BLI",NULL
"BIOVAIL","BVF",NULL
"BISYS GROUP","BSG",NULL
"BJ SERVICES","BJS",NULL
"BJS WHOLESALE","BJ",NULL
"BK BILBAO VIZC ADR","BBV",NULL
"BKF CAPITAL GP","BKF",NULL
"BLACK & DECKER","BDK",NULL
"BLACK HILLS","BKH","0001130464"
"BLACKROCK ADVTG","BAT",NULL
"BLACKROCK CA IN MU 2008 TR STK","BFC",NULL
"BLACKROCK CA MUN BOND TR","BZA",NULL
"BLACKROCK CA MUNI 2018 TR STK ","BJZ",NULL
"BLACKROCK CA MUNI INCOME STK F","BFZ",NULL
"BLACKROCK COR BD","BHK",NULL
"BLACKROCK FL INS MUN 2008 STK ","BRF",NULL
"BLACKROCK FL MUN","BIE",NULL
"BLACKROCK FL MUNI INCOME STK F","BBF",NULL
"BLACKROCK INC TRST STK FD","BKT",NULL
"BLACKROCK INS MUN 2008 STK","BRM",NULL
"BLACKROCK INS MUN TRM TR STK F","BMT",NULL
"BLACKROCK INV QUAL MUN TR STK ","BKN",NULL
"BLACKROCK INV QUAL TRM TR STK ","BQT",NULL
"BLACKROCK MUN BD TR","BBK",NULL
"BLACKROCK MUN TGT TRM TR STK F","BMN",NULL
"BLACKROCK MUNI 2018 TM TR STK ","BPK",NULL
"BLACKROCK MUNI INCOME TR STK F","BFK",NULL
"BLACKROCK N A GOVT INC TR STK ","BNA",NULL
"BLACKROCK NJ MUNI INCOME STK F","BNJ",NULL
"BLACKROCK NY IN MU 2008 TR STK","BLN",NULL
"BLACKROCK NY MUN BOND TR","BQH",NULL
"BLACKROCK NY MUNI 2018 TR STK ","BLH",NULL
"BLACKROCK NY MUNI INCOME STK F","BNY",NULL
"BLACKROCK STK A","BLK","0001060021"
"BLACKROCK STR BD","BHD",NULL
"BLACKROCK STRAT","BSD",NULL
"BLKRCK CA INS","BCK",NULL
"BLKRCK FL INS","BAF",NULL
"BLKRCK HI YLD","BHY",NULL
"BLKRCK INS MUNI","BYM",NULL
"BLKRCK NY INS","BSE",NULL
"BLOCKBUSTER STK A","BBI","0001085734"
"BLOUNT INTL","BLT",NULL
"BLUE CHIP VALUE STK FD","BLU",NULL
"BLUE SQR ISRAEL ADR","BSI",NULL
"BLUEGREEN","BXG","0001218320"
"BLYTH","BTH",NULL
"BMC INDUSTRIES","BMM","0001275477"
"BMC SOFTWARE","BMC",NULL
"BNK OF AMERICA","IKJ",NULL
"BOARDWALK EQUITY","BEI",NULL
"BOC GROUP ADR","BOX",NULL
"BOCA RESORTS STK A","RST",NULL
"BOEING","BA",NULL
"BOISE CASCADE","BCC",NULL
"BOISE CASCADE UN","BEP",NULL
"BOMBAY","BBA",NULL
"BORDERS GROUP","BGP",NULL
"BORG WARNER","BWA",NULL
"BOSTON BEER STK A","SAM",NULL
"BOSTON PPTY","BXP","0001037540"
"BOSTON SCIENT","BSX",NULL
"BOULDER GROWTH","BIF",NULL
"BOULDER TOT RET","BTF",NULL
"BOWATER","BOW",NULL
"BOWNE & CO INC","BNE",NULL
"BOYD GAMING","BYD",NULL
"BOYDS COLLECTION","FOB",NULL
"BOYKIN LODGING","BOY","0001015859"
"BP PLC ADR","BP",NULL
"BP PRUDHOE BAY STK UN","BPT",NULL
"BRADY STK A","BRC",NULL
"BRANDYWINE","BDN","0001060386"
"BRASCAN CORP STK A","BNN",NULL
"BRASIL T PAR ADR REP PR","BRP",NULL
"BRASIL TELECOM ADR REP PR","BTM",NULL
"BRASKEM ADR PR A","BAK",NULL
"BRAZIL STK FD","BZF",NULL
"BRAZILIAN EQUITY STK FD","BZL",NULL
"BRE PROPERTY STK A","BRE","0001011174"
"BRIGGS STRATTON","BGG",NULL
"BRILL CHINA AUTO ADR","CBA",NULL
"BRINKER INTL","EAT",NULL
"BRISTOL MYERS","BMY","0000014272"
"BRITISH AIRWAYS ADR","BAB",NULL
"BRITISH ENERGY ADR","BGY",NULL
"BROADWING","BRW","0001272957"
"BROKEN HILL PTY ADR","BHP",NULL
"BROOKFIELD HOMES","BHS","0001202157"
"BROOKFIELD PROP","BPO",NULL
"BROWN & BROWN","BRO",NULL
"BROWN FORMAN STK A","BF.A",NULL
"BROWN FORMAN STK B","BF.B",NULL
"BROWN SHOE","BWS",NULL
"BRT REALTY TRUST","BRT",NULL
"BRUNSWICK","BC","0000014930"
"BRUSH ENGINEERED","BW",NULL
"BSCH BK ADR","STD",NULL
"BT GROUP ADR","BTY",NULL
"BUCKEYE PARTNERS STK UN","BPL",NULL
"BUCKEYE TECH","BKI",NULL
"BUENAVENTURA ADR B","BVN",NULL
"BUHRMANN NV ADR","BUH",NULL
"BUNGE LTD","BG","0001144519"
"BUNZL ADR","BNL",NULL
"BURLINGTON COAT","BCF",NULL
"BURLINGTON NORTH","BNI","0000015511"
"BURLINGTON RSC","BR",NULL
"BUSH INDS STK A","BSH",NULL
"BUTLER MANU","BBR",NULL
"BWAY","BY",NULL
"C R BARD","BCR",NULL
"C&D TECHNOLOGIES","CHP",NULL
"CA FED PR CAP PR CNV DEB","CFP",NULL
"CA WATER SVC GP","CWT","0001035201"
"CABCO TRUST DEB","BFH",NULL
"CABLE & WIRELESS ADR","CWP",NULL
"CABLE DESIGN","CDT",NULL
"CABLEVISION","CVC","0001053112"
"CABOT","CBT",NULL
"CABOT OIL","COG",NULL
"CACI INTL","CAI",NULL
"CADBURY SCHWEPP ADR","CSG",NULL
"CADENCE DESIGN","CDN",NULL
"CAE INC","CGT",NULL
"CALAMOS CONV OPP","CHI",NULL
"CALGON CARBON","CCC",NULL
"CALLAWAY GOLF","ELY",NULL
"CALLON PETE","CPE",NULL
"CALPINE","CPN",NULL
"CAMBREX","CBM",NULL
"CAMDEN PROPERTY TRUST STK FD","CPT",NULL
"CAMECO","CCJ",NULL
"CAMPBELL SOUP","CPB",NULL
"CANON ADR","CAJ",NULL
"CANTEL MEDICAL CNV STK B","CMN",NULL
"CANTV ADR D","VNT",NULL
"CANWEST GLOBAL","CWG",NULL
"CAP SENR LIVING","CSU","0001043000"
"CAPITAL ONE FNCL","COF",NULL
"CAPSTEAD","CMO",NULL
"CARBO CERAMIC","CRR","0001009672"
"CARDINAL HEALTH","CAH",NULL
"CAREMARK RX","CMX","0001000736"
"CARLISLE","CSL",NULL
"CARMAX","KMX",NULL
"CARNIVAL STK A","CCL","0001125259"
"CAROLINA GROUP TRK","CG",NULL
"CARPENTER TECH","CRS",NULL
"CARRAMERICA RLTY","CRE","0001040554"
"CARRIAGE SVCS","CSV","0001016281"
"CASCADE","CAE",NULL
"CASCADE NAT GAS","CGC",NULL
"CASH AMER INV","PWN",NULL
"CATALINA MKTG","POS",NULL
"CATELLUS DEV","CDX",NULL
"CATERPILLAR","CAT",NULL
"CATO STK A","CTR",NULL
"CAVALIER HOMES","CAV",NULL
"CBL & ASSOCIATES","CBL",NULL
"CDA LIF FINL","CLU",NULL
"CDI","CDI","0000018396"
"CDN IMPERIAL BNK","BCM",NULL
"CDN NATL RAILWAY","CNI",NULL
"CDN NATURAL RSCS","CED",NULL
"CDN PAC RAILWY","CP",NULL
"CEC ENTERTAINMNT","CEC",NULL
"CEDAR FAIR ADR UN","FUN",NULL
"CELANESE","CZ",NULL
"CELERA GENOMICS TRK","CRA",NULL
"CELESTICA","CLS",NULL
"CELLTECH GROUP ADR","CLL",NULL
"CEMEX ADR","CX",NULL
"CENDANT","CD",NULL
"CENDANT CNV PR","JCD",NULL
"CENT VT PUB SVC","CV",NULL
"CENTER TRUST","CTA",NULL
"CENTERPNT ENERGY","CNP","0001130310"
"CENTERPOINT PROP","CNT",NULL
"CENTERPULSE STK ADR","CEP",NULL
"CENTEX","CTX",NULL
"CENTEX CONSTR","CXP",NULL
"CENTRAL EURO","CEE",NULL
"CENTRAL PARKING","CPC",NULL
"CENTURYTEL","CTL","0000018926"
"CERIDIAN","CEN","0001124887"
"CERTEGY","CEY","0001136893"
"CERVECERIAS ADR","CU",NULL
"CGI STK A","GIB",NULL
"CH ENERGY GROUP","CHG",NULL
"CHALCO ADR H","ACH",NULL
"CHAMPION ENTR","CHB",NULL
"CHAMPIONSHP AUTO","MPH",NULL
"CHARLES SCHWAB","SCH",NULL
"CHART INDS","CTI",NULL
"CHARTER ONE FINL","CF","0001324404"
"CHARTWELL DIV","CWF",NULL
"CHASE CAP VII STK G","CBO",NULL
"CHASE CAPITAL IV STK D","CMV",NULL
"CHASE CAPITAL STK H","CCB",NULL
"CHASE CAPITAL V STK E","CBF",NULL
"CHASE CORP","CCF",NULL
"CHATEAU COMM","CPJ",NULL
"CHC HELICOPTER STK A","FLI",NULL
"CHECKPOINT SYS","CKP","0000215419"
"CHEMED","CHE","0000019584"
"CHESAPEAKE","CSK","0000019731"
"CHESAPEAKE ENER","CHK",NULL
"CHESAPEAKE UTILS","CPK","0000019745"
"CHEVRONTEXACO","CVX",NULL
"CHICAGO BRIDGE","CBI",NULL
"CHICAGO MERCANTL","CME","0001156375"
"CHICOS FAS","CHS",NULL
"CHILE STK FD","CH",NULL
"CHINA EAST AIR ADR","CEA",NULL
"CHINA FUND","CHN",NULL
"CHINA MOBILE ADR","CHL",NULL
"CHINA PETROLEUM ADR H","SNP",NULL
"CHINA SOUTH AIR ADR H","ZNH",NULL
"CHINA TELECOM ADR H","CHA",NULL
"CHINA UNICOM ADR","CHU",NULL
"CHINA YUCHAI","CYD",NULL
"CHIQUITA BRANDS","CQB",NULL
"CHITTENDEN","CHZ","0000200138"
"CHOICE HOTELS","CHH",NULL
"CHOICEPOINT","CPS","0001040596"
"CHRIS & BANKS","CBK",NULL
"CHRLS RIVER LABS","CRL","0001100682"
"CHROMCRAFT","CRC",NULL
"CHUBB","CB",NULL
"CHURCH & DWIGHT","CHD",NULL
"CIBA SPECL CHEM ADR","CSB",NULL
"CIBER","CBR",NULL
"CIGNA","CI",NULL
"CIGNA HIGH INCM","HIS",NULL
"CIGNA INV SEC","IIS",NULL
"CIMAREX ENERGY","XEC","0001168054"
"CINCINNATI GAS STK DEB","JRL",NULL
"CINERGY","CIN",NULL
"CIRCOR INTL","CIR","0001091883"
"CIRCUIT CITY STR","CC",NULL
"CIT GROUP","CIT",NULL
"CITIGROUP","C","0001015155"
"CITIGROUP LOAN FD","TLI",NULL
"CITIZENS COMMS NT WT UN","CZB",NULL
"CITIZENS COMMS STK B","CZN","0000020520"
"CITIZENS STK A","CIA","0000024090"
"CITY NATIONAL","CYN","0000201461"
"CKE RESTAURANT","CKR",NULL
"CLAIRES STORES","CLE",NULL
"CLARCOR","CLC","0000020740"
"CLARK BARDES","CBC",NULL
"CLAYTON HOMES","CMH",NULL
"CLEAR CHANNEL","CCU",NULL
"CLECO","CNL","0001089819"
"CLEVELAND CLIFFS","CLF",NULL
"CLOROX","CLX",NULL
"CMNTY HEALTH","CYH","0001108109"
"CMS ENERGY","CMS",NULL
"CNA FINANCIAL","CNA","0000021175"
"CNA SURETY","SUR","0001044566"
"CNF","CNF","0000023675"
"CNH GLOBAL NV","CNH",NULL
"CNOOC LTD ADR","CEO",NULL
"CO VALE DO RIO ADR","RIO",NULL
"COACH","COH",NULL
"COACHMEN","COA","0000021212"
"COBALT","CBZ",NULL
"COCA COLA","KO",NULL
"COCA COLA ENTER","CCE",NULL
"COCA COLA FEMSA ADR L","KOF",NULL
"COCA COLA HBC ADR","CCH",NULL
"COEUR D'ALENE","CDE",NULL
"COHEN & STEERS","RPF",NULL
"COHEN & STEERS","RQI",NULL
"COHEN STEERS ADV","RLF",NULL
"COHEN STEERS TOT RET REALTY ST","RFI",NULL
"COL INTR HI INCM","CIF",NULL
"COLE NATIONAL STK A","CNJ",NULL
"COLES MYER ADR","CM",NULL
"COLGATE","CL","0000021665"
"COLLINS & AIKMAN","CKC",NULL
"COLONIAL BCGROUP","CNB",NULL
"COLONIAL HI INCM","CXE",NULL
"COLONIAL INTRMKT INC TR I STK ","CMK",NULL
"COLONIAL INV GRDE MUNI TR STK ","CXH",NULL
"COLONIAL MUNI INC TRUST STK FD","CMU",NULL
"COLONIAL PROP","CLP",NULL
"COMCAST HOLDINGS CNV NT DEB","CCZ",NULL
"COMERICA","CMA",NULL
"COMERICAL MEXICA ADR REP UN","MCM",NULL
"COMFORT SYS","FIX","0001035983"
"COMM FEDERAL","CFB",NULL
"COMMERCE BANCORP","CBH",NULL
"COMMERCE GRP","CGI",NULL
"COMMERCIAL METAL","CMC",NULL
"COMMERCIAL NET","NNN",NULL
"COMMSCOPE","CTV","0001035884"
"COMMUNITY BK SYS","CBU",NULL
"COMP DE BEBIDAS ADR","ABV",NULL
"COMPAGNIE GEN ADR","GGY",NULL
"COMPNHIA ENRG ADR","CIG",NULL
"COMPUTER ASSOC","CA",NULL
"COMPUTER SCIENCE","CSC",NULL
"COMPUTER TASK","CTG",NULL
"COMPX INTL STK A","CIX","0001049606"
"COMSTOCK RSCS","CRK","0000023194"
"CON ED","ED",NULL
"CON ED","EDL",NULL
"CONAGRA FOODS","CAG",NULL
"CONCHATORO ADR","VCO",NULL
"CONCORD EFS","CE","0001306830"
"CONE MILLS","COE","0001316710"
"CONOCOPHILLIPS","COP","0001163165"
"CONSECO STRAT","CFD",NULL
"CONSOL EDISON","EDV",NULL
"CONSOL EDISON","EPI",NULL
"CONSOL EDISON 7.25% PINES DEB","EPB",NULL
"CONSOL ENERGY","CNX",NULL
"CONSOL GRAPHICS","CGX",NULL
"CONSTELL ENERGY","CEG","0001004440"
"CONSTELLATION STK A","STZ",NULL
"CONSTELLATION STK B","STZ.B",NULL
"CONTL AIRLINES STK B","CAL",NULL
"CONVERGYS","CVG","0001062047"
"CONVERIUM HOLD ADR","CHR",NULL
"COOPER CAMERON","CAM",NULL
"COOPER COS","COO",NULL
"COOPER INDS STK A","CBE","0001141982"
"COOPER TIRE","CTB","0000024491"
"COPEL ADR REP PR","ELP",NULL
"CORDIANT COMM ADR","CDA",NULL
"CORE LABS","CLB","0001000229"
"CORIMON CA ADR","CRM","0001108524"
"CORN PROD INTL","CPO","0001046257"
"CORNELL COS","CRN","0001016152"
"CORNERSTN STRAT","CLM",NULL
"CORNERSTONE","CRF",NULL
"CORNERSTONE","TCR",NULL
"CORNING","GLW",NULL
"CORP ASSET BCKD","ELB",NULL
"CORP ASSET BCKD","PFH",NULL
"CORP ASSET BCKD DEB A","UYE",NULL
"CORP DURANGO ADR","CDG",NULL
"CORP HI YIELD IV STK FD","HYW",NULL
"CORP HI YLD V STK FD","HYV",NULL
"CORP OFFICE","OFC",NULL
"CORPORATE HIGH YIELD II STK FD","KYT",NULL
"CORPORATE HIGH YIELD STK FD","COY",NULL
"CORRECT CP AMER","CXW","0001070985"
"CORRECTIONAL PR","CPV","0001056218"
"CORTS FIRST UN 8.2% DEB","KTV",NULL
"CORTS II CNTRYWD 8% DEB","KSJ",NULL
"CORTS PROVIDENT 8.5% DEB","KSA",NULL
"CORTS TR BANK AM 7% DEB A","KOK",NULL
"CORTS TR CNTRYWD DEB","KTZ",NULL
"CORTS TR CORNING 8% DEB A","KOH",NULL
"CORTS TR DISNEY 6.875 DEB A","KVJ",NULL
"CORTS TR GR WSTN","KRV",NULL
"CORTS TR II AON DEB A","KOE",NULL
"CORTS TR III AON DEB A","KVF",NULL
"CORTS TR III IBM DEB","KRK",NULL
"CORTS TR IV IBM 7% CT DEB A","KVM",NULL
"CORTS TR SHERWIN 7.25% DEB A","KOS",NULL
"CORTS TR VERIZON CORP BKD TR D","KVL",NULL
"CORTS TR WR BERK 8.25 DEB","KNW",NULL
"CORTS TRUST 8.375% CORTS TR CT","KVO",NULL
"CORTS TRUST B M 6.8 2002-1.8 D","KNR",NULL
"CORTS TRUST GE 6.25% TR CT DEB","KVP",NULL
"CORTS TRUST UNUM 7.5% TR CT","KVN",NULL
"CORUS ENTMT STK B","CJR",NULL
"CORUS GROUP ADR","CGA",NULL
"COUNTRYWIDE FNCL","CFC",NULL
"COUNTY SAN DIEGO PINES CNV DEB","CLD",NULL
"COUSINS PROPS","CUZ","0000025232"
"COVANCE","CVD","0001023131"
"COVENTRY HEALTH","CVH","0001054833"
"COX COMMUNICAT","PRI",NULL
"COX COMMUNICAT STK A","COX",NULL
"COX RADIO STK A","CXR","0001018522"
"CP HIGH YLD III","CYE",NULL
"CP SHIPS","TEU",NULL
"CPB","CPF",NULL
"CPI","CPY",NULL
"CR & ASSET REPKG DEB","GRD",NULL
"CR & ASSET REPKG PCARS 2002-1 ","GRH",NULL
"CR & ASSET REPKG PCARS 2002-1 ","GRK",NULL
"CRANE","CR","0000025445"
"CRAWFORD & CO STK A","CRD.A",NULL
"CRAWFORD & CO STK B","CRD.B",NULL
"CRED SUI INCM","CIK",NULL
"CREDICORP","BAP",NULL
"CREDIT SUISSE ADR","CSR",NULL
"CRESCENT REAL","CEI",NULL
"CRIIMI MAE","CMM",NULL
"CRISTALES ADR","CGW",NULL
"CROMPTON","CK",NULL
"CROSS TIMBERS STK UN","CRT",NULL
"CROWN AMER REALTY TR STK FD","CWN",NULL
"CROWN CASTLE","CCI","0001051470"
"CROWN CORK SEAL","CCK","0001219601"
"CROWN PACIFIC STK UN","CRO",NULL
"CRYOLIFE","CRY",NULL
"CS HIGH YLD BD","DHY",NULL
"CSK AUTO","CAO",NULL
"CSS INDS","CSS",NULL
"CSX","CSX","0000277948"
"CTS","CTS","0000026058"
"CULLEN FROST","CFR",NULL
"CULP","CFI",NULL
"CUMMINS INC","CUM",NULL
"CURTISS WRIGHT","CW","0000026324"
"CURTISS WRIGHT STK B","CW.B",NULL
"CVS","CVS",NULL
"CYPRESS SEMI","CY",NULL
"CYTEC INDS","CYT",NULL
"D R HORTON","DHI",NULL
"DAIMLERCHRYSLER","DCX",NULL
"DAN RIVER STK A","DRF",NULL
"DANA","DCN",NULL
"DANAHER","DHR","0000313616"
"DANONE ADR","DA",NULL
"DARDEN REST","DRI",NULL
"DAVE & BUSTERS","DAB",NULL
"DAVITA","DVA",NULL
"DE RIGO S P A ADR","DER",NULL
"DEAN FOODS CO","DF",NULL
"DEBT STRATEGY","DSU",NULL
"DECS TRUST IX STK DEB","DXB",NULL
"DEERE & CO","DE",NULL
"DEL MONTE FOODS","DLM",NULL
"DELAWARE INV DIV STK FD","DDF",NULL
"DELAWARE INV GLB STK FD","DGF",NULL
"DELPHI","DPH",NULL
"DELPHI FINCL GP STK A","DFG",NULL
"DELTA & PINELAND","DLP",NULL
"DELTA AIRLINES","DAL","0000027904"
"DELTA AIRLINES NOTES","DNT",NULL
"DELTA WOODSIDE","DLW",NULL
"DELTIC TIMBER","DEL","0001022469"
"DELUXE","DLX","0000027996"
"DENBURY RSC","DNR",NULL
"DEPT","DFS",NULL
"DESC ADR C","DES",NULL
"DETROIT EDISON","DTA",NULL
"DETROIT EDISON","DTB",NULL
"DETROIT EDISON DEB","DTH",NULL
"DEUTSCHE BANK","DB",NULL
"DEUTSCHE TELEKOM ADR","DT",NULL
"DEVELOPERS DIVER","DDR",NULL
"DEVRY","DV",NULL
